BOOKING,PRODUCT_KEY,ADULTS,CHILDREN,COUNTRY
11213,14,5,0,FR
11214,58,5,0,FR
11215,3,5,0,FR
11216,14,8,0,FR
11217,3,8,0,FR
11218,3,2,2,FR
11219,66,2,2,FR
11220,38,2,2,FR
11221,3,5,0,LU
11222,64,2,1,LU
11223,3,2,0,LU
11224,3,4,0,LU
11225,25,4,0,LU
11226,12,2,0,UY
11227,22,4,0,UY
11228,13,4,0,UY
11229,13,3,0,UY
11230,11,2,0,AU
11231,11,2,0,AU
11232,11,2,0,AU
11233,11,2,0,AU
11234,11,2,0,AU
11235,5,1,0,FR
11236,3,1,0,FR
11237,3,2,0,IT
11238,3,5,4,FR
11239,3,2,0,FR
11240,1,2,0,FR
11241,1,2,0,FR
11242,5,2,0,FR
11243,24,2,0,ES
11244,5,2,0,ES
11245,34,2,0,ES
11246,56,2,0,ES
11247,1,2,0,ES
11248,24,4,0,ES
11249,89,2,0,ES
11250,12,2,0,ES
11251,71,2,0,ES
11252,13,1,0,PT
11253,47,2,0,FR
11254,3,1,2,FR
11255,7,3,0,FR
11256,3,1,9,FR
11257,3,1,9,FR
11258,3,1,9,FR
11259,3,1,2,FR
11260,3,1,9,FR
11261,47,4,0,FR
11262,47,10,0,FR
11263,2,20,0,FR
11264,2,20,0,FR
11265,2,4,0,FR
11266,38,2,0,FR
11267,12,2,0,FR
11268,2,2,0,FR
11269,3,2,0,FR
11270,3,2,3,FR
11271,3,2,0,FR
11272,1,2,0,FR
11273,3,2,0,FR
11274,3,2,0,FR
11275,12,2,0,FR
11276,2,3,0,FR
11277,12,6,0,FR
11278,135,2,0,FR
11279,3,2,2,FR
11280,38,2,0,FR
11281,2,2,0,FR
11282,47,2,2,FR
11283,3,2,0,FR
11284,40,2,0,FR
11285,2,2,0,FR
11286,12,2,0,FR
11287,3,2,2,FR
11288,5,1,1,FR
11289,3,1,1,FR
11290,3,2,0,FR
11291,3,2,0,FR
11292,3,3,0,FR
11293,3,4,0,FR
11294,1,4,0,FR
11295,16,2,0,FR
11296,3,2,0,FR
11297,12,2,0,FR
11298,5,2,0,FR
11299,1,6,0,FR
11300,3,2,2,FR
11301,1,3,1,FR
11302,3,2,0,FR
11303,14,4,0,FR
11304,5,2,0,FR
11305,3,2,1,FR
11306,12,6,0,FR
11307,5,6,0,FR
11308,2,6,0,FR
11309,12,2,0,FR
11310,7,5,1,FR
11311,19,2,0,FR
11312,7,2,1,FR
11313,47,2,1,FR
11314,19,6,0,FR
11315,16,6,0,FR
11316,12,2,1,FR
11317,93,2,2,FR
11318,14,2,2,FR
11319,3,2,2,FR
11320,3,2,1,FR
11321,1,2,1,FR
11322,134,2,2,FR
11323,24,2,0,ES
11324,2,2,0,ES
11325,56,2,0,ES
11326,22,2,0,ES
11327,75,4,0,ES
11328,3,2,0,ES
11329,14,3,0,ES
11330,13,4,0,FR
11331,33,2,0,FR
11332,12,8,1,FR
11333,3,3,1,FR
11334,3,2,0,FR
11335,29,2,0,FR
11336,3,2,1,FR
11337,47,3,2,FR
11338,3,2,0,FR
11339,1,2,0,FR
11340,47,7,1,FR
11341,3,4,4,FR
11342,3,5,0,FR
11343,23,2,0,FR
11344,47,5,2,FR
11345,21,2,0,FR
11346,3,2,0,FR
11347,3,2,2,FR
11348,3,2,0,FR
11349,16,2,0,FR
11350,6,2,0,FR
11351,35,3,0,FR
11352,6,3,0,FR
11353,41,3,0,FR
11354,2,2,0,FR
11355,16,4,1,FR
11356,3,4,0,FR
11357,33,2,2,FR
11358,33,2,2,FR
11359,47,2,2,FR
11360,14,2,2,FR
11361,12,2,0,FR
11362,3,2,0,FR
11363,7,7,0,FR
11364,21,7,0,FR
11365,17,7,0,FR
11366,54,5,0,FR
11367,3,2,0,FR
11368,3,4,0,FR
11369,45,2,0,FR
11370,20,2,0,FR
11371,33,2,0,SM
11372,33,2,0,SM
11373,5,2,0,UK
11374,3,2,0,UK
11375,41,3,0,UK
11376,39,3,0,UK
11377,61,3,0,UK
11378,8,2,0,UK
11379,6,6,0,FR
11380,71,2,0,ES
11381,54,1,0,MX
11382,54,1,0,MX
11383,136,2,0,MX
11384,26,4,0,AR
11385,22,4,0,AR
11386,13,1,0,AR
11387,6,4,0,ES
11388,3,2,2,ES
11389,2,2,1,ES
11390,6,2,0,ES
11391,2,2,0,ES
11392,2,2,0,ES
11393,6,2,0,ES
11394,2,4,0,ES
11395,2,4,0,ES
11396,6,4,0,ES
11397,2,2,0,ES
11398,6,2,0,ES
11399,3,3,0,ES
11400,6,4,0,ES
11401,2,3,0,ES
11402,6,4,0,ES
11403,2,4,0,ES
11404,2,3,1,ES
11405,2,2,1,ES
11406,6,2,1,ES
11407,5,4,0,CA
11408,117,3,0,PE
11409,3,3,0,PE
11410,2,2,1,ES
11411,1,2,0,ES
11412,38,2,0,ES
11413,24,2,0,ES
11414,2,2,0,ES
11415,1,2,0,ES
11416,24,2,0,ES
11417,15,2,0,ES
11418,13,2,0,ES
11419,2,4,3,ES
11420,13,4,3,ES
11421,2,2,0,ES
11422,13,2,0,ES
11423,2,2,0,ES
11424,26,2,0,ES
11425,3,2,0,ES
11426,1,2,0,ES
11427,13,2,0,ES
11428,24,2,0,ES
11429,115,2,0,ES
11430,115,2,0,ES
11431,6,2,0,UK
11432,62,2,2,UK
11433,13,2,0,ES
11434,1,2,0,ES
11435,24,2,0,ES
11436,24,2,0,ES
11437,24,2,0,ES
11438,24,2,0,ES
11439,24,2,0,ES
11440,24,2,0,ES
11441,2,2,0,UK
11442,38,2,0,UK
11443,2,3,0,UK
11444,38,3,0,UK
11445,2,2,0,UK
11446,38,2,0,UK
11447,38,2,0,UK
11448,2,2,0,UK
11449,2,2,0,UK
11450,38,2,0,UK
11451,38,2,0,UK
11452,38,2,0,UK
11453,3,1,0,US
11454,3,3,0,US
11455,1,2,0,ES
11456,24,2,1,ES
11457,13,2,1,ES
11458,22,2,0,ES
11459,24,2,0,ES
11460,13,2,0,ES
11461,1,2,0,IE
11462,50,5,0,IE
11463,56,2,0,ES
11464,3,2,0,ES
11465,56,2,0,ES
11466,3,2,0,ES
11467,93,2,0,ES
11468,3,2,0,ES
11469,13,2,0,ES
11470,5,5,0,US
11471,3,5,0,US
11472,2,2,0,ES
11473,6,2,0,ES
11474,2,2,0,ES
11475,2,2,0,PT
11476,29,2,0,PT
11477,13,2,0,PT
11478,37,2,0,PT
11479,7,2,0,PT
11480,3,4,1,UY
11481,3,3,0,UY
11482,48,2,0,UY
11483,48,2,0,UY
11484,15,2,0,UY
11485,6,2,0,UY
11486,41,2,0,UY
11487,5,2,0,UY
11488,13,3,0,AR
11489,13,2,0,UY
11490,3,3,0,UY
11491,3,3,0,UY
11492,3,3,0,UY
11493,13,3,0,UY
11494,3,2,0,UY
11495,3,2,0,UY
11496,49,2,0,MX
11497,58,2,0,MX
11498,31,2,0,MX
11499,83,2,0,MX
11500,23,2,0,MX
11501,38,2,0,MX
11502,48,2,0,MX
11503,33,2,0,MX
11504,3,4,0,MX
11505,13,3,0,MX
11506,3,3,6,MX
11507,3,3,5,MX
11508,113,3,0,MX
11509,58,3,0,MX
11510,3,5,10,MX
11511,66,2,2,MX
11512,66,2,2,MX
11513,33,2,2,MX
11514,33,2,2,MX
11515,5,3,0,MX
11516,3,3,0,MX
11517,5,3,0,MX
11518,25,2,0,ES
11519,24,2,0,ES
11520,21,2,0,ES
11521,13,2,0,ES
11522,1,2,0,ES
11523,47,2,1,CO
11524,47,4,0,CO
11525,47,2,2,CO
11526,25,2,0,MX
11527,61,2,0,MX
11528,22,2,0,MX
11529,47,4,0,MX
11530,47,10,0,MX
11531,33,1,0,MX
11532,33,1,0,MX
11533,12,2,0,ES
11534,3,2,3,ES
11535,58,2,0,ES
11536,3,7,0,ES
11537,24,2,1,ES
11538,24,4,0,ES
11539,12,2,0,ES
11540,24,2,0,ES
11541,3,2,0,ES
11542,3,3,1,FR
11543,3,2,3,FR
11544,3,1,0,FR
11545,3,2,1,FR
11546,3,2,0,FR
11547,3,3,1,FR
11548,2,2,0,FR
11549,37,4,0,FR
11550,1,4,0,FR
11551,3,4,0,FR
11552,3,2,0,FR
11553,3,2,1,FR
11554,40,2,0,FR
11555,74,2,1,CR
11556,37,2,1,CR
11557,29,2,1,CR
11558,5,2,1,CR
11559,48,2,0,CR
11560,48,2,0,CR
11561,5,2,0,CR
11562,74,2,0,CR
11563,5,2,0,CR
11564,13,4,0,ES
11565,24,2,0,ES
11566,95,4,0,MX
11567,37,4,0,MX
11568,30,4,0,MX
11569,25,2,0,MX
11570,47,2,0,IT
11571,2,1,2,FR
11572,2,2,4,FR
11573,5,2,0,FR
11574,3,4,0,FR
11575,12,4,0,FR
11576,25,2,0,FR
11577,1,2,0,FR
11578,5,2,0,FR
11579,3,2,0,FR
11580,7,2,0,FR
11581,16,2,0,FR
11582,11,2,0,FR
11583,41,2,0,HU
11584,2,2,0,ES
11585,24,2,0,ES
11586,12,2,0,ES
11587,13,3,1,ES
11588,12,6,0,BR
11589,4,2,0,UK
11590,2,2,0,UK
11591,3,4,0,ES
11592,24,2,0,ES
11593,24,2,0,ES
11594,3,2,0,FR
11595,1,2,0,FR
11596,16,2,0,BR
11597,26,2,0,BR
11598,24,2,0,ES
11599,22,2,0,ES
11600,24,2,0,ES
11601,24,2,0,ES
11602,2,2,0,ES
11603,24,3,0,ES
11604,24,3,0,ES
11605,75,3,0,ES
11606,14,2,0,ES
11607,33,2,0,CL
11608,33,2,0,CL
11609,24,4,1,ES
11610,2,4,1,ES
11611,22,2,0,ES
11612,2,2,0,ES
11613,24,2,0,ES
11614,2,3,0,ES
11615,137,1,0,CR
11616,18,1,0,CR
11617,5,2,0,MX
11618,3,2,3,FR
11619,1,2,2,FR
11620,3,2,0,FR
11621,12,4,0,FR
11622,3,4,0,FR
11623,7,4,0,FR
11624,23,3,0,FR
11625,3,4,0,FR
11626,24,2,0,MX
11627,2,3,0,ES
11628,3,4,3,ES
11629,3,2,0,ES
11630,3,2,0,ES
11631,25,2,0,ES
11632,2,4,0,ES
11633,6,4,0,ES
11634,1,4,0,ES
11635,24,2,0,ES
11636,24,4,0,ES
11637,24,4,0,ES
11638,56,4,0,ES
11639,3,3,0,ES
11640,2,2,0,ES
11641,6,2,0,ES
11642,24,2,0,ES
11643,3,2,0,ES
11644,24,6,0,ES
11645,24,2,0,ES
11646,13,2,0,ES
11647,24,2,0,ES
11648,71,2,0,ES
11649,13,2,0,ES
11650,22,2,0,ES
11651,24,2,0,ES
11652,58,2,0,ES
11653,71,2,0,ES
11654,24,2,0,ES
11655,2,3,0,ES
11656,2,4,0,ES
11657,47,2,0,DE
11658,16,4,0,DE
11659,31,4,0,DE
11660,25,2,1,DE
11661,3,2,0,FR
11662,3,2,1,FR
11663,24,2,0,ES
11664,2,4,1,ES
11665,22,3,2,ES
11666,3,3,2,ES
11667,24,2,0,ES
11668,24,2,0,ES
11669,13,2,0,ES
11670,34,2,0,ES
11671,22,2,2,ES
11672,13,2,0,ES
11673,24,2,0,ES
11674,13,2,0,ES
11675,24,3,0,ES
11676,1,4,0,ES
11677,118,2,0,ES
11678,24,2,0,ES
11679,2,2,0,ES
11680,6,2,0,ES
11681,48,2,0,ES
11682,16,5,0,ES
11683,12,2,0,ES
11684,3,2,0,ES
11685,24,2,0,ES
11686,7,2,0,ES
11687,6,2,0,ES
11688,2,2,0,ES
11689,22,2,0,ES
11690,71,2,0,ES
11691,22,3,0,MX
11692,38,2,2,MX
11693,22,2,2,MX
11694,61,2,2,MX
11695,24,4,0,ES
11696,6,3,1,ES
11697,6,2,0,ES
11698,2,2,0,ES
11699,24,2,0,ES
11700,24,2,0,ES
11701,2,4,0,ES
11702,2,3,0,ES
11703,13,3,0,ES
11704,24,4,0,ES
11705,24,2,0,ES
11706,3,2,2,ES
11707,2,4,1,ES
11708,6,4,1,ES
11709,24,4,1,ES
11710,23,2,0,ES
11711,2,2,0,ES
11712,6,2,0,ES
11713,24,2,0,ES
11714,6,3,0,ES
11715,1,2,0,ES
11716,12,2,0,ES
11717,24,2,0,ES
11718,24,4,0,ES
11719,3,3,1,CO
11720,3,6,0,CO
11721,3,1,0,CO
11722,103,1,0,CO
11723,11,1,0,CO
11724,1,2,0,CO
11725,12,3,0,FR
11726,3,3,0,FR
11727,3,2,0,FR
11728,3,2,0,FR
11729,12,2,2,FR
11730,33,2,0,FR
11731,1,2,1,FR
11732,12,2,1,FR
11733,7,2,1,FR
11734,3,2,0,FR
11735,3,2,1,FR
11736,48,2,0,FR
11737,23,2,0,FR
11738,43,4,0,FR
11739,3,3,1,FR
11740,3,2,1,FR
11741,33,2,2,FR
11742,33,2,2,FR
11743,3,2,2,FR
11744,3,2,0,FR
11745,3,2,2,FR
11746,1,2,0,IT
11747,3,2,0,ES
11748,33,2,0,ES
11749,22,2,0,ES
11750,24,2,0,ES
11751,6,2,0,ES
11752,12,2,0,ES
11753,3,2,0,ES
11754,23,2,0,ES
11755,24,2,0,ES
11756,24,2,3,ES
11757,3,2,0,AU
11758,24,2,1,ES
11759,13,2,0,ES
11760,45,3,0,ES
11761,13,2,0,ES
11762,83,2,1,CR
11763,83,2,0,CR
11764,3,4,0,CR
11765,83,4,0,CR
11766,26,2,0,CR
11767,83,2,0,CR
11768,1,2,1,ES
11769,24,2,0,ES
11770,34,2,0,ES
11771,3,4,0,AR
11772,2,3,0,AR
11773,5,3,0,AR
11774,6,3,0,AR
11775,22,2,0,AR
11776,71,2,0,AR
11777,5,2,2,AR
11778,3,2,1,AR
11779,3,2,2,AR
11780,3,2,0,AR
11781,13,2,0,AR
11782,3,2,0,AR
11783,48,3,0,AR
11784,48,3,0,AR
11785,48,2,0,AR
11786,48,2,0,AR
11787,13,2,0,AR
11788,3,4,0,AR
11789,3,5,0,AR
11790,3,3,1,AR
11791,3,1,1,AR
11792,48,2,0,MX
11793,48,2,0,MX
11794,3,3,0,NL
11795,47,4,0,NL
11796,29,2,0,NL
11797,3,2,0,NL
11798,40,2,0,NL
11799,5,2,0,NL
11800,3,2,0,NL
11801,45,4,0,NL
11802,1,2,0,NL
11803,31,2,0,NL
11804,3,1,0,NL
11805,3,2,0,NL
11806,12,2,0,NL
11807,16,2,0,NL
11808,2,2,0,NL
11809,26,2,0,NL
11810,12,2,0,NL
11811,8,2,0,NL
11812,3,2,0,NL
11813,3,2,0,NL
11814,3,2,1,NL
11815,37,2,0,NL
11816,47,2,0,NL
11817,3,2,0,NL
11818,23,2,0,NL
11819,1,2,0,NL
11820,83,2,0,ES
11821,89,2,0,AR
11822,89,4,0,AR
11823,5,1,0,AR
11824,47,1,0,AR
11825,50,1,0,AR
11826,5,2,0,AR
11827,12,2,0,AR
11828,15,2,0,AR
11829,56,2,0,AR
11830,13,2,0,ES
11831,22,4,0,ES
11832,25,2,0,MX
11833,3,5,0,ES
11834,22,5,0,ES
11835,26,2,0,ES
11836,83,2,0,ES
11837,26,2,0,ES
11838,40,2,0,ES
11839,13,2,0,PA
11840,22,2,0,PA
11841,2,3,0,PA
11842,10,2,0,PA
11843,13,2,0,PA
11844,74,2,0,PA
11845,3,3,0,ES
11846,54,2,0,ES
11847,24,2,0,ES
11848,13,2,0,ES
11849,3,2,0,ES
11850,1,2,0,ES
11851,13,2,0,ES
11852,24,2,0,ES
11853,13,2,0,ES
11854,12,2,0,ES
11855,24,2,0,ES
11856,13,1,0,EC
11857,13,1,0,EC
11858,71,2,0,BR
11859,48,2,0,BR
11860,3,2,0,BR
11861,3,2,2,BR
11862,26,5,0,BR
11863,26,5,0,BR
11864,47,2,0,BR
11865,3,5,0,BR
11866,13,5,0,BR
11867,47,3,0,BR
11868,24,2,0,ES
11869,1,4,0,ES
11870,8,3,0,IN
11871,5,2,0,NO
11872,29,2,0,NO
11873,41,6,0,NO
11874,12,4,0,NO
11875,25,3,1,NO
11876,38,2,0,AR
11877,2,2,0,AR
11878,71,3,0,ES
11879,34,3,0,ES
11880,3,2,0,MX
11881,24,4,0,ES
11882,13,2,0,ES
11883,3,2,0,ES
11884,3,4,0,ES
11885,12,4,0,ES
11886,3,2,0,MX
11887,22,2,0,ES
11888,45,2,0,ES
11889,24,2,0,ES
11890,89,2,0,ES
11891,16,2,0,ES
11892,24,2,0,ES
11893,3,4,4,ES
11894,24,4,4,ES
11895,83,1,1,AT
11896,1,2,0,AT
11897,96,2,0,PA
11898,24,2,0,ES
11899,3,2,0,ES
11900,1,2,0,ES
11901,24,2,0,ES
11902,13,2,0,ES
11903,5,1,1,ES
11904,54,2,2,ES
11905,7,1,0,PA
11906,7,1,2,PA
11907,3,4,0,AR
11908,13,2,0,AR
11909,13,4,0,AR
11910,3,2,0,AR
11911,1,2,0,ES
11912,3,4,0,MX
11913,2,2,0,ES
11914,7,2,0,ES
11915,1,2,0,ES
11916,20,2,0,UK
11917,6,1,0,UK
11918,64,2,0,UK
11919,4,2,0,UK
11920,2,2,0,UK
11921,3,2,0,ES
11922,24,2,0,ES
11923,24,2,0,ES
11924,22,2,0,ES
11925,24,2,0,ES
11926,22,2,0,ES
11927,3,2,0,ES
11928,71,2,0,ES
11929,17,1,0,ES
11930,16,1,0,ES
11931,64,4,0,ES
11932,24,4,0,ES
11933,2,4,0,ES
11934,6,4,0,ES
11935,47,2,0,ES
11936,24,2,0,ES
11937,13,2,0,ES
11938,33,2,0,ES
11939,24,2,0,ES
11940,3,2,0,ES
11941,2,2,2,ES
11942,6,2,2,ES
11943,43,2,0,ES
11944,13,2,0,ES
11945,24,2,0,ES
11946,40,2,0,ES
11947,3,4,0,ES
11948,24,2,0,ES
11949,3,2,0,ES
11950,1,2,0,ES
11951,34,2,0,EC
11952,5,3,0,EC
11953,3,3,0,FR
11954,3,2,0,FR
11955,3,2,0,FR
11956,3,2,0,FR
11957,3,2,1,FR
11958,35,2,0,FR
11959,3,2,0,FR
11960,3,2,0,FR
11961,3,6,0,FR
11962,23,4,0,FR
11963,138,4,0,FR
11964,32,4,0,FR
11965,1,1,0,FR
11966,3,2,0,FR
11967,12,2,0,FR
11968,1,2,2,FR
11969,3,1,1,FR
11970,5,3,0,FR
11971,2,2,0,FR
11972,12,4,0,FR
11973,47,4,0,FR
11974,3,5,0,FR
11975,47,2,0,FR
11976,1,3,0,FR
11977,1,3,1,FR
11978,12,2,0,FR
11979,1,2,2,FR
11980,1,2,1,FR
11981,40,3,1,FR
11982,75,2,0,FR
11983,1,2,0,FR
11984,39,4,0,FR
11985,2,2,0,FR
11986,1,2,0,FR
11987,78,4,0,FR
11988,1,2,0,FR
11989,1,2,0,FR
11990,6,3,0,FR
11991,7,2,0,FR
11992,14,2,0,FR
11993,1,4,0,FR
11994,47,2,0,FR
11995,3,2,1,FR
11996,80,6,0,FR
11997,38,2,0,FR
11998,1,4,0,FR
11999,7,2,0,FR
12000,14,2,1,FR
12001,2,2,1,FR
12002,3,2,0,FR
12003,12,2,0,FR
12004,12,2,0,FR
12005,3,2,0,FR
12006,4,2,1,FR
12007,93,2,1,FR
12008,12,3,0,FR
12009,3,2,0,FR
12010,54,2,1,FR
12011,3,1,0,FR
12012,8,2,0,FR
12013,1,2,2,FR
12014,33,2,2,FR
12015,3,2,0,FR
12016,1,2,0,FR
12017,1,2,0,FR
12018,33,2,3,FR
12019,6,2,0,FR
12020,57,2,0,FR
12021,2,2,0,FR
12022,33,2,0,FR
12023,33,3,1,FR
12024,1,1,2,FR
12025,3,1,0,FR
12026,1,3,1,FR
12027,25,5,0,FR
12028,47,1,0,FR
12029,12,2,0,FR
12030,2,5,0,FR
12031,3,2,0,FR
12032,7,3,1,FR
12033,3,1,0,FR
12034,3,1,0,FR
12035,7,4,0,FR
12036,12,4,0,FR
12037,5,3,0,FR
12038,47,1,0,FR
12039,12,5,0,FR
12040,3,2,3,FR
12041,3,3,0,FR
12042,7,1,2,FR
12043,3,2,0,FR
12044,17,1,1,FR
12045,47,1,0,FR
12046,39,2,1,FR
12047,3,2,2,FR
12048,3,1,0,FR
12049,2,2,1,FR
12050,38,2,1,FR
12051,3,2,2,FR
12052,3,1,0,FR
12053,7,4,0,FR
12054,3,2,0,FR
12055,23,2,0,FR
12056,69,2,0,FR
12057,3,2,0,FR
12058,1,2,2,FR
12059,3,2,2,FR
12060,3,2,0,FR
12061,47,2,2,FR
12062,3,2,0,FR
12063,25,2,0,FR
12064,3,2,0,FR
12065,3,2,0,FR
12066,3,2,0,FR
12067,13,2,0,ES
12068,24,4,0,ES
12069,48,2,0,ES
12070,48,2,0,ES
12071,1,2,2,HU
12072,6,2,2,HU
12073,32,2,1,ES
12074,13,2,1,ES
12075,1,1,1,ES
12076,24,2,1,ES
12077,30,2,1,ES
12078,3,2,0,ES
12079,24,2,0,ES
12080,29,6,0,KW
12081,24,2,0,ES
12082,3,2,0,ES
12083,26,1,0,IE
12084,26,2,1,IE
12085,52,4,0,CZ
12086,2,9,1,CZ
12087,25,4,0,CZ
12088,6,2,0,CZ
12089,16,3,0,CZ
12090,16,2,0,CZ
12091,3,2,0,FR
12092,17,2,0,FR
12093,14,2,0,FR
12094,1,2,0,FR
12095,1,2,0,FR
12096,3,2,0,UK
12097,5,2,0,UK
12098,5,2,0,MX
12099,1,4,0,ES
12100,1,6,0,ES
12101,3,10,0,ES
12102,3,10,0,ES
12103,3,10,0,ES
12104,24,2,0,ES
12105,13,2,0,ES
12106,33,2,0,ES
12107,33,2,0,ES
12108,16,2,0,ES
12109,34,2,0,ES
12110,139,2,0,ES
12111,1,2,0,ES
12112,2,2,0,ES
12113,1,2,0,ES
12114,71,2,0,CR
12115,5,2,0,CO
12116,31,2,0,DE
12117,40,2,0,DE
12118,6,2,0,DE
12119,63,2,0,DE
12120,56,2,0,ES
12121,94,4,0,DE
12122,13,2,0,ES
12123,81,4,0,DE
12124,24,2,0,ES
12125,6,3,1,MX
12126,1,3,1,MX
12127,38,3,1,MX
12128,18,2,0,MX
12129,1,2,0,DE
12130,18,2,0,BR
12131,18,2,0,BR
12132,3,2,0,BR
12133,22,3,0,BR
12134,3,2,0,BR
12135,3,7,0,BR
12136,3,1,0,BR
12137,64,2,0,BR
12138,3,2,3,BR
12139,40,2,0,BR
12140,2,2,0,BR
12141,64,3,0,BR
12142,29,2,0,BR
12143,3,2,0,BR
12144,3,2,0,BR
12145,38,2,0,BR
12146,3,4,2,BR
12147,3,2,0,BR
12148,43,5,0,BR
12149,7,5,0,BR
12150,2,2,0,BR
12151,40,2,0,BR
12152,57,2,0,BR
12153,6,3,0,BR
12154,2,3,0,BR
12155,31,3,0,BR
12156,3,2,0,BR
12157,48,2,0,BR
12158,2,2,0,BR
12159,38,2,0,BR
12160,38,4,0,BR
12161,38,2,0,BR
12162,33,3,0,BR
12163,33,3,0,BR
12164,2,4,0,BR
12165,22,3,0,BR
12166,5,2,0,BR
12167,23,2,0,BR
12168,38,2,0,BR
12169,40,2,0,BR
12170,48,2,0,BR
12171,48,2,0,BR
12172,38,3,0,BR
12173,38,1,0,BR
12174,38,2,1,BR
12175,38,2,0,BR
12176,38,8,0,BR
12177,26,3,0,BR
12178,38,4,0,BR
12179,38,4,0,BR
12180,2,3,0,BR
12181,25,2,0,UK
12182,22,4,0,ES
12183,13,3,2,CA
12184,65,2,0,CA
12185,13,2,0,CA
12186,1,2,0,CA
12187,100,2,2,CA
12188,1,2,0,CA
12189,109,2,0,CA
12190,33,2,0,CA
12191,33,2,0,CA
12192,26,1,1,CA
12193,65,1,1,CA
12194,58,4,0,CA
12195,25,3,1,ES
12196,13,3,1,ES
12197,24,3,1,ES
12198,22,3,1,ES
12199,13,2,0,DE
12200,140,2,0,DE
12201,40,3,2,DE
12202,50,3,2,DE
12203,6,3,2,DE
12204,20,2,0,PT
12205,47,2,0,CH
12206,11,2,1,CH
12207,5,4,0,CH
12208,6,4,0,CH
12209,3,4,0,CH
12210,1,4,0,CH
12211,3,3,0,CH
12212,48,2,0,CH
12213,7,3,0,CH
12214,1,3,2,CH
12215,33,2,0,CH
12216,33,2,0,CH
12217,45,2,0,CH
12218,25,3,1,CH
12219,1,4,0,ES
12220,24,4,0,ES
12221,56,4,0,ES
12222,3,7,1,ES
12223,3,4,0,ES
12224,24,3,0,ES
12225,54,4,0,ES
12226,3,2,0,ES
12227,2,2,0,ES
12228,47,2,0,ES
12229,24,2,0,ES
12230,3,2,2,ES
12231,18,2,0,ES
12232,18,2,0,ES
12233,13,2,0,ES
12234,2,2,0,ES
12235,2,2,0,ES
12236,6,2,0,ES
12237,2,2,0,ES
12238,6,2,0,ES
12239,21,2,0,ES
12240,3,2,0,ES
12241,2,2,0,ES
12242,54,3,1,ES
12243,2,3,1,ES
12244,6,3,0,ES
12245,2,3,0,ES
12246,6,2,0,ES
12247,2,2,0,ES
12248,3,2,0,ES
12249,6,2,0,ES
12250,6,4,0,ES
12251,1,2,0,ES
12252,24,2,0,ES
12253,50,2,0,ES
12254,2,4,0,ES
12255,2,3,0,US
12256,69,3,0,US
12257,61,2,0,BR
12258,48,2,0,PA
12259,3,2,0,PA
12260,13,2,0,PA
12261,47,3,0,PA
12262,83,3,0,PA
12263,7,2,0,US
12264,13,1,0,DE
12265,7,2,0,BR
12266,33,2,0,ES
12267,33,2,0,ES
12268,22,2,0,ES
12269,14,2,0,ES
12270,29,2,0,DE
12271,73,2,0,DE
12272,26,1,0,CR
12273,47,4,0,IN
12274,47,2,0,IN
12275,19,6,0,ES
12276,2,3,2,SE
12277,15,2,0,ES
12278,24,5,1,ES
12279,48,2,0,PT
12280,22,2,0,PT
12281,1,3,0,PT
12282,24,2,0,ES
12283,54,2,0,ES
12284,56,2,0,ES
12285,16,2,0,ES
12286,1,2,0,ES
12287,23,3,0,PL
12288,7,5,0,PL
12289,61,1,0,AR
12290,61,1,0,AR
12291,61,3,0,AR
12292,61,3,0,AR
12293,3,2,0,DE
12294,6,20,0,US
12295,26,2,0,ES
12296,2,2,0,ES
12297,6,2,0,ES
12298,13,2,0,ES
12299,26,2,0,ES
12300,2,2,0,ES
12301,50,2,0,MX
12302,24,1,1,MX
12303,13,1,1,MX
12304,26,1,1,MX
12305,3,2,1,MX
12306,26,1,0,MX
12307,3,2,0,MX
12308,3,4,3,IT
12309,13,2,0,IT
12310,12,2,0,IT
12311,3,4,0,IT
12312,116,2,0,IT
12313,3,2,0,IT
12314,12,2,0,IT
12315,3,5,2,IT
12316,7,4,0,IT
12317,24,2,0,ES
12318,24,2,0,ES
12319,3,3,1,FR
12320,7,2,0,FR
12321,12,2,0,FR
12322,3,2,0,FR
12323,3,2,0,FR
12324,3,2,0,FR
12325,3,2,2,FR
12326,3,2,0,FR
12327,3,4,0,PA
12328,14,2,0,ES
12329,1,2,0,ES
12330,13,2,0,ES
12331,2,2,0,UK
12332,24,2,0,ES
12333,22,2,0,ES
12334,24,6,0,ES
12335,1,2,0,DE
12336,133,2,0,IT
12337,2,2,0,IT
12338,35,2,0,IT
12339,2,2,0,IT
12340,4,2,0,IT
12341,7,2,0,IT
12342,17,2,0,IT
12343,2,2,0,IT
12344,38,2,0,IT
12345,10,1,1,SA
12346,64,1,1,SA
12347,2,1,1,SA
12348,62,2,0,GI
12349,62,4,0,GI
12350,37,2,0,UK
12351,44,4,0,UK
12352,37,2,0,UK
12353,37,2,0,UK
12354,26,1,0,UK
12355,2,4,0,UK
12356,48,2,0,PT
12357,25,2,0,PT
12358,58,2,0,PT
12359,23,2,0,PT
12360,24,2,0,ES
12361,3,2,0,IT
12362,3,2,0,IT
12363,3,2,0,IT
12364,54,3,0,IT
12365,3,3,0,IT
12366,22,2,0,ES
12367,6,1,0,CR
12368,5,1,0,CR
12369,6,2,0,CR
12370,141,2,0,CR
12371,19,2,0,CR
12372,5,1,0,DO
12373,114,2,0,ES
12374,2,2,0,ES
12375,22,3,0,ES
